project_id,codigo_actividad,cod_aeri,codigo_campus,year,title,title_norm,status,project_type,knowledge_area,research_line,executing_unit,executing_section,coordinator_original,coordinator_norm,management_unit,funding_type,funder
694,NO APLICA,2016-CAPI-139,NO APLICA,2016,MEDIOS SOCIALES EN LAS ELECCIONES PRESIDENCIALES PERUANAS DE 2016: ESTIMANDO EL IMPACTO EFECTIVO.,MEDIOS SOCIALES EN LAS ELECCIONES PRESIDENCIALES PERUANAS DE 2016 ESTIMANDO EL IMPACTO EFECTIVO,5. Cerrado,básica y aplicada,Ciencias Sociales,Comunicación y medios digitales,Departamento de Comunicaciones,Comunicaciones,"VILLANUEVA MANSILLA, EDUARDO ENRIQUE",VILLANUEVA MANSILLA EDUARDO ENRIQUE,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
695,NO APLICA,2016-CAPI-167,NO APLICA,2016,MEDICIONES DE RADÓN 222 EN SUBSUELO UTILIZANDO DETECTORES DE HUELLAS NUCLEARES.,MEDICIONES DE RADON 222 EN SUBSUELO UTILIZANDO DETECTORES DE HUELLAS NUCLEARES,5. Cerrado,básica y aplicada,Ciencias Naturales,Huellas nucleares,Departamento de Ciencias,Física,"VILCAPOMA LAZARO, LUIS PABLO",VILCAPOMA LAZARO LUIS PABLO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
696,NO APLICA,2016-CAPI-158,NO APLICA,2016,"LOS PRECURSORES DEL VATICANO II EN EL PERÚ: LOS ORÍGENES INTELECTUALES Y PASTORALES DE JOSÉ DAMMERT, GERARDO ALARCO Y FELIPE MAC GREGOR",LOS PRECURSORES DEL VATICANO II EN EL PERU LOS ORIGENES INTELECTUALES Y PASTORALES DE JOSE DAMMERT GERARDO ALARCO Y FELIPE MAC GREGOR,5. Cerrado,básica y aplicada,Humanidades,Teología y religión,Departamento de Teología,Teología,"ESPINOZA PORTOCARRERO, JUAN MIGUEL",ESPINOZA PORTOCARRERO JUAN MIGUEL,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
697,NO APLICA,2016-CAPI-192,NO APLICA,2016,"LOS ESTADOS MENTALES Y LA EPISTEMOLOGÍA DE LA PSICOLOGÍA FOLK: ¿CÓMO DEBEMOS PENSAR EN LOS ESTADOS MENTALES EN EL MARCO DE LAS EXPLICACIONES FOLK DE LA ACCIÓN Y CUÁL ES EL MODELO EPISTÉMICO QUE LA PSICOLOGÍA FOLK REQUIERE PARA JUSTIFICAR LAS HIPÓTESIS INTERPRETATIVAS CON QUE DESCRIBIMOS, EXPLICAMOS Y PREDECIMOS EL COMPORTAMIENTO DE LOS AGENTES?",LOS ESTADOS MENTALES Y LA EPISTEMOLOGIA DE LA PSICOLOGIA FOLK COMO DEBEMOS PENSAR EN LOS ESTADOS MENTALES EN EL MARCO DE LAS EXPLICACIONES FOLK DE LA ACCION Y CUAL ES EL MODELO EPISTEMICO QUE LA PSICOLOGIA FOLK REQUIERE PARA JUSTIFICAR LAS HIPOTESIS INTERPRETATIVAS CON QUE DESCRIBIMOS EXPLICAMOS Y PREDECIMOS EL COMPORTAMIENTO DE LOS AGENTES,5. Cerrado,básica y aplicada,Humanidades,"Epistemología y lógica, filosofía del lenguaje y de la mente",Departamento de Humanidades,Filosofía,"ESCAJADILLO SALDÍAS, CÉSAR AUGUSTO",ESCAJADILLO SALDIAS CESAR AUGUSTO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
698,NO APLICA,2016-CAPI-189,NO APLICA,2016,LAS REDES SOCIALES Y LA CULTURA DE LOS BECARIOS DE BECA 18 Y SU INCIDENCIA EN SU RENDIMIENTO ACADÉMICO Y PERMANENCIA EN LA EDUCACIÓN SUPERIOR,LAS REDES SOCIALES Y LA CULTURA DE LOS BECARIOS DE BECA 18 Y SU INCIDENCIA EN SU RENDIMIENTO ACADEMICO Y PERMANENCIA EN LA EDUCACION SUPERIOR,5. Cerrado,básica y aplicada,Ciencias Sociales,"Cognición, aprendizaje y desarrollo",Departamento de Ciencias Sociales,Sociología,"SANTOS ANAYA, MARTIN CHRISTIAN",SANTOS ANAYA MARTIN CHRISTIAN,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
699,NO APLICA,2016-FAI-001,NO APLICA,2016,"LAS DESVENTURAS DE UN VIRREY DEL PERU: AUTORIDAD, NEGOCIACIÓN Y CRISIS POLÍTICA DURANTE EL GOBIERNO DEL CONDE DE CASTELLAR, 1674 - 1678",LAS DESVENTURAS DE UN VIRREY DEL PERU AUTORIDAD NEGOCIACION Y CRISIS POLITICA DURANTE EL GOBIERNO DEL CONDE DE CASTELLAR 1674 1678,5. Cerrado,básica y aplicada,Humanidades,Historia transatlántica: relaciones entre América Latina y Europa (siglos XVI-XXI),Departamento de Humanidades,Historia,"SUAREZ ESPINOSA, MARGARITA MARIA",SUAREZ ESPINOSA MARGARITA MARIA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
700,NO APLICA,2016-CAPI-199,NO APLICA,2016,"LA VIOLENCIA SIMBÓLICA DEL DERECHO: CRIMINALIZACIÓN DE LA PROTESTA Y PROCESOS PENALES CONTRA DIRIGENTES SOCIALES EN TRES CASOS DE ESTUDIO (BAGUA - AMAZONAS 2009, ESPINAR - CUSCO 2012, ISLAY - AREQUIPA 2015)",LA VIOLENCIA SIMBOLICA DEL DERECHO CRIMINALIZACION DE LA PROTESTA Y PROCESOS PENALES CONTRA DIRIGENTES SOCIALES EN TRES CASOS DE ESTUDIO BAGUA AMAZONAS 2009 ESPINAR CUSCO 2012 ISLAY AREQUIPA 2015,5. Cerrado,básica y aplicada,Ciencias Sociales,"Cultura, imaginarios y lenguajes",Departamento de Derecho,Derecho,"GONZALES MANTILLA, GORKI YURI",GONZALES MANTILLA GORKI YURI,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
701,NO APLICA,2016-CAPI-163,NO APLICA,2016,LA REPÚBLICA PROMETIDA. MUJERES Y AGENCIA EN LA CONSTRUCCIÓN DEL ESPACIO PÚBLICO (1823 ¿ 1928),LA REPUBLICA PROMETIDA MUJERES Y AGENCIA EN LA CONSTRUCCION DEL ESPACIO PUBLICO 1823 1928,5. Cerrado,básica y aplicada,Ciencias Sociales,Género,Departamento de Ciencias Sociales,Sociología,"MUÑOZ CABREJO, FANNI GENOVEVA",MUNOZ CABREJO FANNI GENOVEVA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
702,NO APLICA,2016-FAI-008,NO APLICA,2016,"LA REPRODUCCIÓN SOCIO SIMBÓLICA DE LA DESIGUALDAD EN AMÉRICA LATINA: UN ESTUDIO COMPARADO ENTRE LA CIUDAD DE MÉXICO Y LIMA. EL CASO DE LOS NIÑOS, ADOLESCENTES Y JÓVENES",LA REPRODUCCION SOCIO SIMBOLICA DE LA DESIGUALDAD EN AMERICA LATINA UN ESTUDIO COMPARADO ENTRE LA CIUDAD DE MEXICO Y LIMA EL CASO DE LOS NINOS ADOLESCENTES Y JOVENES,5. Cerrado,básica y aplicada,Ciencias Sociales,Desarrollo y políticas públicas,Departamento de Comunicaciones,Comunicaciones,"MARQUINA VEGA, ORIETTA MARIA DEL PILAR",MARQUINA VEGA ORIETTA MARIA DEL PILAR,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
703,NO APLICA,2016-CAPI-166,NO APLICA,2016,LA IMPORTANCIA DE LOS ÓRDENES REGIONALES EN LA FORMACIÓN DE UN NUEVO ORDEN INTERNACIONAL: SUDAMÉRICA EN PERSPECTIVA COMPARADA,LA IMPORTANCIA DE LOS ORDENES REGIONALES EN LA FORMACION DE UN NUEVO ORDEN INTERNACIONAL SUDAMERICA EN PERSPECTIVA COMPARADA,5. Cerrado,básica y aplicada,Ciencias Sociales,"Política, gobierno e instituciones",EGPP - Escuela de Gobierno y Políticas Públicas,EGPP - Escuela de Gobierno y Políticas Públicas,"ALCALDE CARDOZA, JAVIER GONZALO",ALCALDE CARDOZA JAVIER GONZALO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
704,NO APLICA,2016-FAI-006,NO APLICA,2016,LA GESTACIÓN DEL ESTADO CONSTITUCIONAL INTERAMERICANO,LA GESTACION DEL ESTADO CONSTITUCIONAL INTERAMERICANO,5. Cerrado,aplicada,Ciencias Sociales,"Estado constitucional de derecho, derechos fundamentales y teoría del Estado",Departamento de Derecho,Derecho,"LOVATÓN, MIGUEL DAVID",LOVATON MIGUEL DAVID,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
705,NO APLICA,2016-CAPI-178,NO APLICA,2016,INTEGRACIÓN DE LA MULTIFUNCIONALIDAD DE SISTEMAS GANADERAS EN UN ANÁLISIS DE CICLO DE VIDA,INTEGRACION DE LA MULTIFUNCIONALIDAD DE SISTEMAS GANADERAS EN UN ANALISIS DE CICLO DE VIDA,5. Cerrado,básica y aplicada,Ingeniería y Tecnología,"Medioambiente, recursos naturales y ecología",Departamento de Ingeniería,Civil,"BARTL , KARIN",BARTL KARIN,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
706,NO APLICA,2016-CAPI-172,NO APLICA,2016,"IMPLICANCIAS MOTIVACIONALES DE LA RELACIÓN PROFESOR-ALUMNO EN DIFERENTES CONTEXTOS: EL ROL DE LA AUTONOMÍA EN EL COMPROMISO, RENDIMIENTO Y BIENESTAR ESTUDIANTIL",IMPLICANCIAS MOTIVACIONALES DE LA RELACION PROFESOR ALUMNO EN DIFERENTES CONTEXTOS EL ROL DE LA AUTONOMIA EN EL COMPROMISO RENDIMIENTO Y BIENESTAR ESTUDIANTIL,5. Cerrado,básica y aplicada,Ciencias Sociales,Salud y bienestar,Departamento de Psicología,Psicología,"HERRERA PAREDES DE DEL AGUILA, DORA ISABEL",HERRERA PAREDES DE DEL AGUILA DORA ISABEL,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
707,NO APLICA,2016-FEXT-082,NO APLICA,2016,IMPLEMENTACIÓN DE UNA PRÓTESIS MIOELÉCTRICA DE MIEMBRO SUPERIOR TRANSRADIAL CON CONTROL DE FUERZA Y SISTEMA DE RETROALIMENTACIÓN HÁPTICA,IMPLEMENTACION DE UNA PROTESIS MIOELECTRICA DE MIEMBRO SUPERIOR TRANSRADIAL CON CONTROL DE FUERZA Y SISTEMA DE RETROALIMENTACION HAPTICA,5. Cerrado,Aplicada,Ingeniería y Tecnología,Bioingeniería y biotecnología,Departamento de Ingeniería,Mecánica,"ELÍAS GIORDANO, DANTE ÁNGEL",ELIAS GIORDANO DANTE ANGEL,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"CONCYTEC/FONDECYT - Fondo Nacional de Desarrollo Científico, Tecnológico y de Innovación Tecnológica"
708,NO APLICA,2016-CAPI-184,NO APLICA,2016,HOLOMORPHIC AND SYMPLECTIC FILLINGS ON POSITIVE AND NULL SASAKI 5-MANIFOLDS,HOLOMORPHIC AND SYMPLECTIC FILLINGS ON POSITIVE AND NULL SASAKI 5 MANIFOLDS,5. Cerrado,básica y aplicada,Ciencias Naturales,Matemáticas puras,Departamento de Ciencias,Matemáticas,"CUADROS VALLE, JAIME",CUADROS VALLE JAIME,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
709,NO APLICA,2016-CAPI-144,NO APLICA,2016,HISTORIA Y RETOS DE LA TELEVISIÓN PERUANA EN LOS PRIMEROS AÑOS DEL SIGLO XXI,HISTORIA Y RETOS DE LA TELEVISION PERUANA EN LOS PRIMEROS ANOS DEL SIGLO XXI,5. Cerrado,básica y aplicada,Humanidades,Ficción televisiva y memoria visual,Departamento de Comunicaciones,Comunicaciones,"DETTLEFF PALLETE, JAMES ANTHONY",DETTLEFF PALLETE JAMES ANTHONY,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
710,NO APLICA,2016-CAPI-191,NO APLICA,2016,HACIA UNA TEORÍA DEL SIGNIFICADO QUE UNIFIQUE LOS USOS PURAMENTE REFERENCIALES Y PREDICATIVOS DE LOS TÉRMINOS SINGULARES DEL LENGUAJE NATURAL,HACIA UNA TEORIA DEL SIGNIFICADO QUE UNIFIQUE LOS USOS PURAMENTE REFERENCIALES Y PREDICATIVOS DE LOS TERMINOS SINGULARES DEL LENGUAJE NATURAL,5. Cerrado,básica y aplicada,Humanidades,"Estética, filosofía e historia del arte",Departamento de Humanidades,Filosofía,"VILLANUEVA CHIGNE, EDUARDO",VILLANUEVA CHIGNE EDUARDO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
711,PI0470,2016-FEXT-102,NO APLICA,2016,GEOGRAPHIC VARIATION IN THE IMPACTS OF LAND USE CHANGES ON ECOSYSTEM STABILITY,GEOGRAPHIC VARIATION IN THE IMPACTS OF LAND USE CHANGES ON ECOSYSTEM STABILITY,5. Cerrado,Básica,Ciencias Naturales,"Medioambiente, recursos naturales y ecología","INTE - Instituto de Ciencias de la Naturaleza, del Territorio y de Energias Renovables",,"SALINAS REVILLA, NORMA",SALINAS REVILLA NORMA,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"CONCYTEC/FONDECYT - Fondo Nacional de Desarrollo Científico, Tecnológico y de Innovación Tecnológica"
712,NO APLICA,2016-FAI-012,NO APLICA,2016,GENERACIÓN DE PROYECTOS DE INVESTIGACIONES CIENTÍFICAS EN INGENIERÍA,GENERACION DE PROYECTOS DE INVESTIGACIONES CIENTIFICAS EN INGENIERIA,5. Cerrado,Soporte a la investigación,Ingeniería y Tecnología,Gestión de la ingeniería y la innovación,Departamento de Ingeniería,Industrial,"COLLANTES BOHORQUEZ, JAIME REMIGIO",COLLANTES BOHORQUEZ JAIME REMIGIO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
713,NO APLICA,2016-CAPI-169,NO APLICA,2016,FOLIACIONES INDUCIDAS POR ACCIONES HOLOMORFAS DEL GRUPO AFIN,FOLIACIONES INDUCIDAS POR ACCIONES HOLOMORFAS DEL GRUPO AFIN,5. Cerrado,básica y aplicada,Ciencias Naturales,Matemáticas puras,Departamento de Ciencias,Matemáticas,"FERNANDEZ SANCHEZ, PERCY BRAULIO",FERNANDEZ SANCHEZ PERCY BRAULIO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
714,NO APLICA,2016-FEXT-100,NO APLICA,2016,"FINANCIAMIENTO CIES ""DESTRUYENDO LA FORMACIÓN DE CAPITAL HUMANO DESDE LA BASE""",FINANCIAMIENTO CIES DESTRUYENDO LA FORMACION DE CAPITAL HUMANO DESDE LA BASE,5. Cerrado,aplicada,Ciencias Sociales,Desarrollo y políticas públicas,"CISEPA - Centro de Investigación Social, Económica Política y Antropológica",,"RODRIGUEZ GONZALEZ, JOSE SANTOS",RODRIGUEZ GONZALEZ JOSE SANTOS,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,CIES - Consorcio de Investigación Económica y Social
715,NO APLICA,2016-CAPI-137,NO APLICA,2016,EXTENSIVE PARAMETRIC STUDY OF THE BEHAVIOR AND STRENGTH OF SEMI-RIGID BOLTED CONNECTIONS - TOWARDS A MORE ECONOMIC AND EFFICIENT STEEL BUILDING DESIGN,EXTENSIVE PARAMETRIC STUDY OF THE BEHAVIOR AND STRENGTH OF SEMI RIGID BOLTED CONNECTIONS TOWARDS A MORE ECONOMIC AND EFFICIENT STEEL BUILDING DESIGN,5. Cerrado,Innovación y desarrollo tecnológico,Ingeniería y Tecnología,Bioingeniería y biotecnología,Departamento de Ingeniería,Mecánica,"FRANCO RODRÍGUEZ, ROSENDO",FRANCO RODRIGUEZ ROSENDO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
716,NO APLICA,2016-FEXT-091,NO APLICA,2016,EVENTO: FIRST PERUVIAN SPACE WEEK,EVENTO FIRST PERUVIAN SPACE WEEK,5. Cerrado,aplicada,Ingeniería y Tecnología,"Desarrollo económico, innovación, cambio tecnológico y crecimiento",Departamento de Ingeniería,Mecatrónica,"CUÉLLAR CÓRDOVA, FRANCISCO FABIÁN",CUELLAR CORDOVA FRANCISCO FABIAN,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"CONCYTEC/FONDECYT - Fondo Nacional de Desarrollo Científico, Tecnológico y de Innovación Tecnológica"
717,PI0473,2016-FEXT-105,NO APLICA,2016,EVALUACIÓN DEL AVANCE DE LA LÍNEA ARBÓREA EN BOSQUES MONTANOS AL ELIMINAR FACTORES DE PERTURBACIÓN HUMANA: IMPLICACIONES PARA LA PARTICIPACIÓN EN EL MERCADO VOLUNTARIO DE CARBONO,EVALUACION DEL AVANCE DE LA LINEA ARBOREA EN BOSQUES MONTANOS AL ELIMINAR FACTORES DE PERTURBACION HUMANA IMPLICACIONES PARA LA PARTICIPACION EN EL MERCADO VOLUNTARIO DE CARBONO,5. Cerrado,Básica,Ciencias Naturales,"Medioambiente, recursos naturales y ecología","INTE - Instituto de Ciencias de la Naturaleza, del Territorio y de Energias Renovables",,"SALINAS REVILLA, NORMA",SALINAS REVILLA NORMA,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,"CONCYTEC/FONDECYT - Fondo Nacional de Desarrollo Científico, Tecnológico y de Innovación Tecnológica"
718,NO APLICA,2016-CAPI-175,NO APLICA,2016,ESTUDIO TEÓRICO Y EXPERIMENTAL DE FRENTES DE REACCIÓN EN FLUIDOS VISCOSOS,ESTUDIO TEORICO Y EXPERIMENTAL DE FRENTES DE REACCION EN FLUIDOS VISCOSOS,5. Cerrado,básica y aplicada,Ciencias Naturales,Dinámica no lineal,Departamento de Ciencias,Física,"VASQUEZ RODRIGUEZ, DESIDERIO",VASQUEZ RODRIGUEZ DESIDERIO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
719,NO APLICA,-,NO APLICA,2016,ESTUDIO NEUROCOGNITIVO DE LA PERCEPCIÓN DE ACCIONES Y EMOCIONES EN LA INTERACCIÓN DEL SER HUMANO CON ROBOTS HUMANOIDES,ESTUDIO NEUROCOGNITIVO DE LA PERCEPCION DE ACCIONES Y EMOCIONES EN LA INTERACCION DEL SER HUMANO CON ROBOTS HUMANOIDES,5. Cerrado,Interdisciplinario,Ciencias Sociales,Ciencia computacional,Departamento de Psicología,Psicología,"DÁVILA DÁVILA, ALEX ERNESTO",DAVILA DAVILA ALEX ERNESTO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
720,NO APLICA,2016-CAPI-197,NO APLICA,2016,ESTUDIO DE BASE DE LA FUERZA DE PRENSIÓN MANUAL E INDICADORES ANTROPOMÉTRICOS EN ADULTOS MAYORES PERUANOS,ESTUDIO DE BASE DE LA FUERZA DE PRENSION MANUAL E INDICADORES ANTROPOMETRICOS EN ADULTOS MAYORES PERUANOS,5. Cerrado,básica y aplicada,Ingeniería y Tecnología,Ciencias e ingeniería de los materiales,Departamento de Ingeniería,Electricidad y Electrónica,"CASADO PEÑA, FANNY LYS",CASADO PENA FANNY LYS,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
721,NO APLICA,2016-CAPI-202,NO APLICA,2016,"ESTUDIO COMPARADO DE CASOS DE GRAN CORRUPCIÓN EN OBRAS DE INFRAESTRUCTURA PÚBLICA EN 12 PAÍSES DE EUROPA, AMÉRICA LATINA, ÁFRICA Y ASIA.",ESTUDIO COMPARADO DE CASOS DE GRAN CORRUPCION EN OBRAS DE INFRAESTRUCTURA PUBLICA EN 12 PAISES DE EUROPA AMERICA LATINA AFRICA Y ASIA,5. Cerrado,básica y aplicada,Ciencias Sociales,Reforma de la justicia,"CISEPA - Centro de Investigación Social, Económica Política y Antropológica",,"ZEVALLOS TRIGOSO, NICOLÁS ANTONIO",ZEVALLOS TRIGOSO NICOLAS ANTONIO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
722,NO APLICA,2016-CAPI-198,NO APLICA,2016,ESTUDIO BIOARQUEOLÓGICO DE INDIVIDUOS EXCAVADOS EN LAS TEMPORADAS 1999 A 2001 EN EL CEMENTERIO DE SAN JOSÉ DE MORO,ESTUDIO BIOARQUEOLOGICO DE INDIVIDUOS EXCAVADOS EN LAS TEMPORADAS 1999 A 2001 EN EL CEMENTERIO DE SAN JOSE DE MORO,5. Cerrado,básica y aplicada,Humanidades,Ciencias analíticas,Departamento de Humanidades,Arqueología,"TOMASTO CAGIGAO, ELSA LUCILA",TOMASTO CAGIGAO ELSA LUCILA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
723,NO APLICA,2016-FAI-025,NO APLICA,2016,"ESPACIOS PÚBLICOS: ESTUDIO EN EL DISTRITO DE SANTIAGO DE SURCO EN LIMA, PERÚ",ESPACIOS PUBLICOS ESTUDIO EN EL DISTRITO DE SANTIAGO DE SURCO EN LIMA PERU,5. Cerrado,Soporte a la investigación,Ciencias Naturales,Mercado y crecimiento económico,Departamento de Humanidades,Geografía,"SABOGAL DUNIN BORKOWSKI DE ALEGRIA, ANA BOZENA",SABOGAL DUNIN BORKOWSKI DE ALEGRIA ANA BOZENA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
724,NO APLICA,2016-FEXT-095,NO APLICA,2016,ENERGY AND MATERIAL FLOWS IN LIMA,ENERGY AND MATERIAL FLOWS IN LIMA,5. Cerrado,aplicada,Ingeniería y Tecnología,Ciencias e ingeniería de la energía,Departamento de Ingeniería,Civil,"KAHHAT ABEDRABBO, RAMZY FRANCIS",KAHHAT ABEDRABBO RAMZY FRANCIS,OAP-DGI (Oficina de Administración de Proyectos,EXTERNO,ENEL FOUNDATION
725,NO APLICA,2016-CAPI-155,NO APLICA,2016,ELABORACIÓN DE NUEVOS HIDROGELES SENSIBLES AL PH Y A LA TEMPERATURA,ELABORACION DE NUEVOS HIDROGELES SENSIBLES AL PH Y A LA TEMPERATURA,5. Cerrado,básica y aplicada,Ciencias Naturales,Polímeros,Departamento de Ciencias,Física,"RUEDA SANCHEZ, JUAN CARLOS",RUEDA SANCHEZ JUAN CARLOS,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
726,NO APLICA,2016-CAPI-141,NO APLICA,2016,ELABORACIÓN DE LA VERSIÓN DEFINITIVA DE LOS INVENTARIOS DE DESARROLLO COMUNICATIVO MACARTHUR-BATES (COMMUNICATIVE DEVELOPMENT INVENTORIES MACARTHUR-BATES): VALIDACIÓN DE LOS CUESTIONARIOS ADAPTADOS Y ELABORACIÓN DEL MANUAL DE APLICACIÓN.,ELABORACION DE LA VERSION DEFINITIVA DE LOS INVENTARIOS DE DESARROLLO COMUNICATIVO MACARTHUR BATES COMMUNICATIVE DEVELOPMENT INVENTORIES MACARTHUR BATES VALIDACION DE LOS CUESTIONARIOS ADAPTADOS Y ELABORACION DEL MANUAL DE APLICACION,5. Cerrado,básica y aplicada,Humanidades,Adquisición del lenguaje y lingüística cognitiva,Departamento de Humanidades,Lingüística y Literatura,"BLUME DEL RÍO, MARÍA",BLUME DEL RIO MARIA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
727,NO APLICA,2016-FAI-007,NO APLICA,2016,"ELABORACIÓN DE INDICADORES DE INTERCULTURALIDAD PARA LA EVALUACIÓN Y MONITOREO DE PROGRAMAS Y PROYECTOS DE REDISTRIBUCIÓN, RECONOCIMIENTO Y PARTICIPACIÓN POLÍTICA EN EL PERÚ",ELABORACION DE INDICADORES DE INTERCULTURALIDAD PARA LA EVALUACION Y MONITOREO DE PROGRAMAS Y PROYECTOS DE REDISTRIBUCION RECONOCIMIENTO Y PARTICIPACION POLITICA EN EL PERU,5. Cerrado,básica y aplicada,Ciencias Sociales,"Cultura, imaginarios y lenguajes",Departamento de Humanidades,Filosofía,"TUBINO ARIAS SCHREIBER, FIDEL JULIO",TUBINO ARIAS SCHREIBER FIDEL JULIO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
728,NO APLICA,2016-CAPI-168,NO APLICA,2016,EL RETORNO A LAS COSAS MISMAS. FENOMENOLOGÍA Y HERMENÉUTICA APLICADAS A PROBLEMAS CONTEMPORÁNEOS,EL RETORNO A LAS COSAS MISMAS FENOMENOLOGIA Y HERMENEUTICA APLICADAS A PROBLEMAS CONTEMPORANEOS,5. Cerrado,básica y aplicada,Humanidades,Fenomenología y hermenéutica,Departamento de Humanidades,Filosofía,"RIZO PATRON BOYLAN DE LERNER, ROSEMARY JANE",RIZO PATRON BOYLAN DE LERNER ROSEMARY JANE,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
729,NO APLICA,2016-CAPI-148,NO APLICA,2016,EL RENOVADO IMPULSO AL BILATERALISMO ENTRE EL PERÚ Y LA FEDERACIÓN DE RUSIA DURANTE EL GOBIERNO DE OLLANTA HUMALA (2011-2015),EL RENOVADO IMPULSO AL BILATERALISMO ENTRE EL PERU Y LA FEDERACION DE RUSIA DURANTE EL GOBIERNO DE OLLANTA HUMALA 2011 2015,5. Cerrado,básica y aplicada,Ciencias Sociales,Relaciones internacionales y asuntos globales,EGPP - Escuela de Gobierno y Políticas Públicas,,"ADINS, SEBASTIEN MARCEL ALBERT",ADINS SEBASTIEN MARCEL ALBERT,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
730,NO APLICA,2016-FAI-004,NO APLICA,2016,EL LENGUAJE DE LOS JUECES Y EL DERECHO DE ACCESO A LA JUSTICIA DE LAS PERSONAS EN SITUACIÓN DE VULNERABILIDAD – PROYECTO PILOTO,EL LENGUAJE DE LOS JUECES Y EL DERECHO DE ACCESO A LA JUSTICIA DE LAS PERSONAS EN SITUACION DE VULNERABILIDAD PROYECTO PILOTO,5. Cerrado,básica y aplicada,Ciencias Sociales,"Democracia, ciudadanía y derechos humanos",Departamento de Derecho,Derecho,"ORTIZ SANCHEZ, JOHN IVAN",ORTIZ SANCHEZ JOHN IVAN,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
731,NO APLICA,2016-CAPI-136,NO APLICA,2016,EL ELECTOR PERUANO DEL SIGLO XXI EN PERSPECTIVA COMPARADA: FACTORES ASOCIADOS A LA DECISIÓN ELECTORAL EN EL PERÚ A PARTIR DEL ANÁLISIS COMPARADO DE LAS ELECCIONES PRESIDENCIALES 2016,EL ELECTOR PERUANO DEL SIGLO XXI EN PERSPECTIVA COMPARADA FACTORES ASOCIADOS A LA DECISION ELECTORAL EN EL PERU A PARTIR DEL ANALISIS COMPARADO DE LAS ELECCIONES PRESIDENCIALES 2016,5. Cerrado,básica y aplicada,Ciencias Sociales,"Política, gobierno e instituciones",IOP - Instituto de Opinión Pública,,"SULMONT HAAK, DAVID JOSE ANTONIO",SULMONT HAAK DAVID JOSE ANTONIO,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
732,NO APLICA,2016-CAPI-193,NO APLICA,2016,EL DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS: UNA PERSPECTIVA DESDE Y PARA EL PERÚ.,EL DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS UNA PERSPECTIVA DESDE Y PARA EL PERU,5. Cerrado,básica y aplicada,Ciencias Sociales,"Democracia, ciudadanía y derechos humanos",Departamento de Derecho,Derecho,"SALMON GARATE, ELIZABETH SILVIA",SALMON GARATE ELIZABETH SILVIA,OAP-DGI (Oficina de Administración de Proyectos,INTERNO,PUCP
